Published,Subscription,Title,Link,ID,Author,Summary,Media
"Mon, 24 Aug 2020 12:13:23 +0530",Gizbot Gaming,"PUBG Announcement To Bring PUBG Mobile Championship: How To Watch, What To Expect",https://www.gizbot.com/gaming/news/pubg-announcement-to-bring-pubg-mobile-championship-how-to-watch-069557.html,https://www.gizbot.com/gaming/news/pubg-announcement-to-bring-pubg-mobile-championship-how-to-watch-069557.html, ,"PUBG is gearing up to make a couple of announcements today (August 24). As part of the new announcement, the popular gaming platform is expected to reveal a New Era for PUBG. It could bring in one of the biggest updates",https://www.gizbot.com/img/2020/08/pubg-announcement-to-bring-pubg-mobile-championship-how-to-watch-1598251170.jpg
"Sat, 22 Aug 2020 09:10:02 +0530",Gizbot Gaming,Microsoft Flight Simulator 2020; Everything You Need To Know,https://www.gizbot.com/gaming/news/microsoft-flight-simulator-2020-everything-you-need-to-know-069524.html,https://www.gizbot.com/gaming/news/microsoft-flight-simulator-2020-everything-you-need-to-know-069524.html, ,Microsoft recently announced Flight Simulator 2020 for Xbox and Windows 10 PC. The game has received amazing reviews across the platforms with its life-like graphics quality and it even supports 4K HDR gaming. If you are planning to get a,https://www.gizbot.com/img/2020/08/microsoft-flight-simulator-2020-everything-you-need-to-know-1598008254.jpg
"Fri, 21 Aug 2020 16:29:56 +0530",Gizbot Gaming,PUBG Mobile New Era Announcement On August 24; What To Expect?,https://www.gizbot.com/gaming/news/pubg-mobile-new-era-announcement-on-august-24-what-to-expect-069521.html,https://www.gizbot.com/gaming/news/pubg-mobile-new-era-announcement-on-august-24-what-to-expect-069521.html, ,"PUBG Mobile is one of the highest played battle royale style games on smartphones. Over the last few years, the company has introduced many features that have improved the overall gaming experience. Now, PUBG Mobile is all set to make a",https://www.gizbot.com/img/2020/08/pubg-mobile-new-era-announcement-on-august-24-what-to-expect-1598007371.jpg
"Fri, 14 Aug 2020 11:45:06 +0530",Gizbot Gaming,"Fortnite Gets Banned From Play Store, App Store: Here’s Why?",https://www.gizbot.com/gaming/news/fortnite-banned-from-play-store-and-app-store-for-the-same-reason-069392.html,https://www.gizbot.com/gaming/news/fortnite-banned-from-play-store-and-app-store-for-the-same-reason-069392.html, ,Fortnite one of the most played battle royale style games across the globe now has no place on two of the app market places in the smartphone ecosystem.  Though Fortnite was available on the Apple App Store for the,https://www.gizbot.com/img/2020/08/fortnite-banned-from-play-store-and-app-store-for-the-same-reason-1597375068.jpg
"Thu, 13 Aug 2020 10:34:02 +0530",Gizbot Gaming,PUBG Independence Day Challenge Announced: How To Earn Rewards,https://www.gizbot.com/gaming/news/pubg-independence-day-challenge-announced-how-to-earn-rewards-069374.html,https://www.gizbot.com/gaming/news/pubg-independence-day-challenge-announced-how-to-earn-rewards-069374.html, ,PUBG has come up with a new challenge for Indian players ahead of the 74th Independence Day. The PUBG Incredible India Independence Day Challenge is a new platform for gamers to win free rewards. Gamers can also buy exclusive Patriot Pack,https://www.gizbot.com/img/2020/08/pubg-independence-day-challenge-announced-how-to-earn-rewards1-1597294839.jpg
"Mon, 10 Aug 2020 12:35:23 +0530",Gizbot Gaming,Facebook Games Come To iOS But Skips Instant Gaming Feature,https://www.gizbot.com/gaming/news/facebook-games-come-to-ios-but-skips-instant-gaming-feature-069318.html,https://www.gizbot.com/gaming/news/facebook-games-come-to-ios-but-skips-instant-gaming-feature-069318.html, ,"Facebook is one of the new members to cash in on the gaming boom. The Facebook Games is now available on iOS, however, it skips the instant games feature due to Apple's policies. This means that Facebook Games doesn't have its",https://www.gizbot.com/img/2020/08/facebook-games-come-to-ios-but-skips-instant-gaming-feature-1597042830.jpg
"Fri, 07 Aug 2020 17:38:11 +0530",Gizbot Gaming,How To Enable 90FPS Mode In PUBG Mobile On OnePlus Smartphones,https://www.gizbot.com/gaming/features/how-to-enable-90fps-mode-in-pubg-mobile-on-oneplus-smartphones-069284.html,https://www.gizbot.com/gaming/features/how-to-enable-90fps-mode-in-pubg-mobile-on-oneplus-smartphones-069284.html, ,"OnePlus introduced a 90Hz refresh rate display on the OnePlus 7 Pro back in 2019. From then on, the company has launched a numerous number of smartphones with at least 90Hz refresh rate screen, including the OnePlus 8 series of smartphones.",https://www.gizbot.com/img/2020/08/how-to-enable-90fps-mode-in-pubg-mobile-on-oneplus-smartphones1-1596801799.jpg
"Sun, 02 Aug 2020 08:00:39 +0530",Gizbot Gaming,Sony PS5 State Of Play Event Likely To Happen This Month: Expected Announcements,https://www.gizbot.com/gaming/news/sony-ps5-state-of-play-event-likely-to-happen-this-month-069179.html,https://www.gizbot.com/gaming/news/sony-ps5-state-of-play-event-likely-to-happen-this-month-069179.html, ,"Sony PS5 is one of the much-awaited gaming units of 2020, rumored to be available by the holiday season. A new blog post by Sony reveals that the DualSense controller, even before the rumor mill begins spewing speculations about it. For",https://www.gizbot.com/img/2020/08/sony-ps5-state-of-play-event-likely-to-happen-this-month-1596265981.jpg
"Thu, 30 Jul 2020 16:14:43 +0530",Gizbot Gaming,PUBG Updates Privacy Policy For Indian Players To Avoid Ban; Will This Help?,https://www.gizbot.com/gaming/news/pubg-updates-privacy-policy-for-indian-players-to-avoid-ban-069144.html,https://www.gizbot.com/gaming/news/pubg-updates-privacy-policy-for-indian-players-to-avoid-ban-069144.html, ,"PUBG is appearing in the headlines lately, for a reason that might not appease many. Many rumors are highlighting that the popular gaming platform might be banned due to its ownership. But before things go out of hand, PUBG has just",https://www.gizbot.com/img/2020/07/pubg-updates-privacy-policy-for-indian-players-to-avoid-ban-1596105618.jpg
"Wed, 29 Jul 2020 14:04:29 +0530",Gizbot Gaming,Is PUBG A Chinese App? Here Is Everything You Need To Know,https://www.gizbot.com/gaming/features/is-pubg-a-chinese-app-here-is-everything-you-need-to-know-069115.html,https://www.gizbot.com/gaming/features/is-pubg-a-chinese-app-here-is-everything-you-need-to-know-069115.html, ,"PUBG has become a benchmark when it comes to smartphone gaming. It is available for free and the gameplay is also very engaging, which makes it one of the best games to play on a hand-held device such as smartphones. Due",https://www.gizbot.com/img/2020/07/is-pubg-a-chinese-app-here-is-everything-you-need-to-know-1596011502.jpg
"Wed, 29 Jul 2020 13:56:18 +0530",Gizbot Gaming,Is Free Fire a Chinese App? Here Is Everything You Need To Know,https://www.gizbot.com/gaming/features/is-free-fire-a-chinese-app-here-is-everything-you-need-to-know-069114.html,https://www.gizbot.com/gaming/features/is-free-fire-a-chinese-app-here-is-everything-you-need-to-know-069114.html, ,"Free Fire is one of the battle royale style online games that are available for both Android and iOS users for free of cost. Like most of the modern smartphone games, it also has in-app purchases, where the game developer will",https://www.gizbot.com/img/2020/07/is-free-fire-a-chinese-app-here-is-everything-you-need-to-know-1596010838.jpg
"Wed, 29 Jul 2020 11:35:51 +0530",Gizbot Gaming,"Is Call Of Duty Mobile Chinese Game? Here’s Everything About Founder, Developer, Country",https://www.gizbot.com/gaming/news/is-call-of-duty-mobile-chinese-game-here-s-everything-about-developer-country-069110.html,https://www.gizbot.com/gaming/news/is-call-of-duty-mobile-chinese-game-here-s-everything-about-developer-country-069110.html, ,Chinese apps are continually facing heat from the Indian Government over privacy and security concerns. It was recently reported that the popular PUBG gaming app is also under the radar and could be banned. This brings us to Call of Duty,https://www.gizbot.com/img/2020/07/is-call-of-duty-mobile-chinese-game-here-s-everything-about-developer-country-1596002413.jpg
"Tue, 21 Jul 2020 14:55:59 +0530",Gizbot Gaming,PUBG Mobile Addiction: 13-Year-Old Ends Life After Argument With Father,https://www.gizbot.com/gaming/news/pubg-mobile-addiction-13-year-old-ends-life-after-argument-with-father-068960.html,https://www.gizbot.com/gaming/news/pubg-mobile-addiction-13-year-old-ends-life-after-argument-with-father-068960.html, ,"PUBG Mobile is making headlines again, but for wrong reasons. In yet another incident, a 13-year-old boy died by suicide over an argument with his father for playing PUBG. The teenage hails from Qasbayar village of Southern district Pulwama and was",https://www.gizbot.com/img/2020/07/pubg-mobile-addiction-13-year-old-ends-life-after-argument-with-father-1595323322.jpg
"Thu, 16 Jul 2020 16:32:57 +0530",Gizbot Gaming,"Mi Curved Gaming Monitor Launched With WQHD, 15000R Curvature Display",https://www.gizbot.com/gaming/news/mi-curved-gaming-monitor-launched-with-15000r-curvature-display-068877.html,https://www.gizbot.com/gaming/news/mi-curved-gaming-monitor-launched-with-15000r-curvature-display-068877.html, ,"Xiaomi has been continuously expanding its product portfolio. The latest addition is the Xiaomi Mi Curved Gaming Monitor. The 34-inch gaming monitor is said to have a high refresh rate, narrow bezels on three sides, and an ultra-wide ratio. The gaming",https://www.gizbot.com/img/2020/07/mi-curved-gaming-monitor-launched-with-15000r-curvature-display-1594897154.jpg
"Tue, 14 Jul 2020 17:41:48 +0530",Gizbot Gaming,"PUBG Mobile Royal Pass Season 14 Brings New Subscription Plans, Rewards",https://www.gizbot.com/gaming/news/pubg-mobile-royal-pass-season-14-brings-new-subscription-plans-rewards-068834.html,https://www.gizbot.com/gaming/news/pubg-mobile-royal-pass-season-14-brings-new-subscription-plans-rewards-068834.html, ,"PUBG Mobile has another update for gamers. The PUBG Royal Pass Season 14: Spark the Flame is out now, giving gamers a plethora of new features. The update comes in a collaboration with Google, where Android players can sign up in",https://www.gizbot.com/img/2020/07/pubg-mobile-royal-pass-season-14-brings-new-subscription-plans-rewards-1594728476.jpg
"Thu, 09 Jul 2020 15:41:21 +0530",Gizbot Gaming,"Reliance Jio, Airtel Building An Ecosystem To Cash On Online Gaming",https://www.gizbot.com/gaming/news/reliance-jio-airtel-building-an-ecosystem-to-cash-on-online-gaming-068749.html,https://www.gizbot.com/gaming/news/reliance-jio-airtel-building-an-ecosystem-to-cash-on-online-gaming-068749.html, ,"Gaming is one of the sectors that have been booming since the pandemic-driven lockdown. With schools and businesses operating from home, it also paved the way for online gaming as a way to unwind for many. A report suggests that telcos",https://www.gizbot.com/img/2020/07/reliance-jio-airtel-building-an-ecosystem-to-cash-on-online-gaming-1594289225.jpg
"Fri, 03 Jul 2020 18:37:59 +0530",Gizbot Gaming,Boy Spends Parent's Rs. 16 Lakh Savings On PUBG Doing Micro Transaction,https://www.gizbot.com/gaming/news/boy-spends-parents-16-lakh-on-pubg-micro-transaction-punjab-068650.html,https://www.gizbot.com/gaming/news/boy-spends-parents-16-lakh-on-pubg-micro-transaction-punjab-068650.html, ,"We have heard crazy stories on PUBG and how some people have gone to the extreme to play the game, all just to achieve an online chicken dinner and this one tops everything. Now, a new story has surfaced from Punjab,",https://www.gizbot.com/img/2020/07/boy-spends-parent-s-rs-16-lakh-savings-on-pubg-doing-micro-transaction-1593781282.jpg
"Tue, 30 Jun 2020 17:23:17 +0530",Gizbot Gaming,"PUBG Mobile 0.19.0 Update Coming On July 7; To Bring In New Map, Bug Fixes",https://www.gizbot.com/gaming/news/pubg-mobile-0-19-0-update-coming-on-july-7-068579.html,https://www.gizbot.com/gaming/news/pubg-mobile-0-19-0-update-coming-on-july-7-068579.html, ,"PUBG Mobile will soon be getting a new update that will bring in a couple of new features. The PUBG Mobile 0.19.0 update will rollout on July 7, the company announced via its official Twitter handle. Some of the new features",https://www.gizbot.com/img/2020/06/pubg-mobile-0-19-0-update-coming-on-july-7-1593517772.jpg
"Tue, 23 Jun 2020 22:11:58 +0530",Gizbot Gaming,Acer Predator Gaming Portfolio Announced At Next@Acer 2020 Event,https://www.gizbot.com/gaming/news/acer-predator-gaming-portfolio-announced-at-next-acer-2020-event-068450.html,https://www.gizbot.com/gaming/news/acer-predator-gaming-portfolio-announced-at-next-acer-2020-event-068450.html, ,"Acer at its annual event Next@Acer 2020 has unveiled a new series of laptops and desktop PCs. Along with gaming laptops and computers, the company has also announced new gaming monitors, mouse, and a gaming chair. Here are some of the gaming-centric products that the company showcased.",https://www.gizbot.com/img/2020/06/acer-predator-gaming-portfolio-announced-at-next-acer-2020-event4-1592924114.jpg
"Thu, 18 Jun 2020 12:58:42 +0530",Gizbot Gaming,"Sony PS5 Price, Launch Date Accidentally Revealed Via Amazon",https://www.gizbot.com/gaming/news/sony-ps5-price-launch-date-accidentally-revealed-via-amazon-068358.html,https://www.gizbot.com/gaming/news/sony-ps5-price-launch-date-accidentally-revealed-via-amazon-068358.html, ,"Sony PlayStation 5 design was recently teased and instantly became one of the most trending gaming equipment. However, Sony hadn't announced the price or when the new PS5 would be available. According to a tipster, the price of the Sony PS5",https://www.gizbot.com/img/2020/06/sony-ps5-price-launch-date-accidentally-revealed-via-amazon-1592465108.jpg
"Wed, 17 Jun 2020 17:42:39 +0530",Gizbot Gaming,Pocket Aces’ Loco Joins Fnatic To Elevate eSports In India,https://www.gizbot.com/gaming/news/pocket-aces-loco-joins-fnatic-to-elevate-esports-in-india-068346.html,https://www.gizbot.com/gaming/news/pocket-aces-loco-joins-fnatic-to-elevate-esports-in-india-068346.html, ,"Loco -- a live game streaming app, has now partnered with the international e-sports organization -- Fnatic to boost the Indian online gaming ecosystem. As a part of this partnership, Fnatic India&rsquo;s entire roster will now be available on Loco. Besides,",https://www.gizbot.com/img/2020/06/pocket-aces-loco-joins-fnatic-to-elevate-esports-in-india-1592395709.jpg
"Wed, 17 Jun 2020 15:11:39 +0530",Gizbot Gaming,New Video Game EndeavorRX Gets FDA Approval As Medicine To Treat ADHD,https://www.gizbot.com/gaming/news/new-video-game-endeavorrx-for-adhd-kids-gets-fda-approval-068341.html,https://www.gizbot.com/gaming/news/new-video-game-endeavorrx-for-adhd-kids-gets-fda-approval-068341.html, ,"Video games have always been frowned upon by parents and guardians. But now, the tables are turning as this new video game will be used as medicine for children battling attention deficit hyperactivity disorder (ADHD). This video game is now the",https://www.gizbot.com/img/2020/06/new-video-game-endeavorrx-for-adhd-kids-gets-fda-approval-1592386633.jpg
"Tue, 16 Jun 2020 06:03:33 +0530",Gizbot Gaming,My Talking Tom Friends: A Game Tailor-Made For Small Children,https://www.gizbot.com/gaming/features/my-talking-tom-friends-a-game-tailor-made-for-small-children-068297.html,https://www.gizbot.com/gaming/features/my-talking-tom-friends-a-game-tailor-made-for-small-children-068297.html, ,"Smartphones are currently the go-to devices for gaming. We now have games that offer console-quality graphics and most of them are free as well. However, a majority of games might contain mature material and might not be suitable for small children.",https://www.gizbot.com/img/2020/06/my-talking-tom-friends-a-game-tailor-made-for-small-children-1592219958.jpg
"Mon, 15 Jun 2020 13:37:48 +0530",Gizbot Gaming,HyperX Showdown -- A New Online Gaming Series And Events Announced,https://www.gizbot.com/gaming/news/hyperx-showdown-a-new-online-gaming-series-and-events-announced-068292.html,https://www.gizbot.com/gaming/news/hyperx-showdown-a-new-online-gaming-series-and-events-announced-068292.html, ,"To keep its fans and customers engaged during the COVID-19 crisis, HyperX has announced a new online gaming series called the HyperX Showdown. The event will be hosted by celebrities from worlds of entertainment, music, sports, and gaming. &nbsp;",https://www.gizbot.com/img/2020/06/hyperx-showdown-a-new-online-gaming-series-and-events-announced-1592208321.jpg
"Sat, 13 Jun 2020 12:15:17 +0530",Gizbot Gaming,Google Stadia Opens Up To Android Phones With New Features,https://www.gizbot.com/gaming/news/google-stadia-comes-to-android-smartphones-068267.html,https://www.gizbot.com/gaming/news/google-stadia-comes-to-android-smartphones-068267.html, ,"Google Stadia is one of the latest addition to the game streaming market, but still very limited. The service is about to get more popular as Google Stadia will be available on all Android smartphones. Presently, the feature is an experiment,",https://www.gizbot.com/img/2020/06/google-stadia-comes-to-android-smartphones-1592030407.jpg
"Fri, 12 Jun 2020 11:41:19 +0530",Gizbot Gaming,Sony PS5 Design Unveiled: Check Out Sony PS5 Digital Edition And New Console,https://www.gizbot.com/gaming/news/sony-ps5-design-unveiled-check-out-sony-ps5-digital-edition-068244.html,https://www.gizbot.com/gaming/news/sony-ps5-design-unveiled-check-out-sony-ps5-digital-edition-068244.html, ,"Sony has unveiled the PlayStation 5, giving us an idea of how the new gaming console looks like. The design, as the images reveal, features a white and black design with wings. This time, Sony has designed the new PlayStation to",https://www.gizbot.com/img/2020/06/sony-ps5-design-unveiled-check-out-sony-ps5-digital-edition-1591941976.jpg
"Tue, 09 Jun 2020 15:27:59 +0530",Gizbot Gaming,Exclusive: Logitech G To Bring New Products To Help Gaming Community In India,https://www.gizbot.com/gaming/features/exclusive-logitech-g-to-bring-new-products-to-help-gaming-community-in-india-068181.html,https://www.gizbot.com/gaming/features/exclusive-logitech-g-to-bring-new-products-to-help-gaming-community-in-india-068181.html, ,"Logitech G is a brand known for premium and high-performance gaming accessories such as mouse, keyboard, headphones, and microphones. The brand has launched a lot of products over the last couple of years in India and is planning to bring more",https://www.gizbot.com/img/2020/06/exclusive-logitech-g-to-bring-new-products-to-help-gaming-community-in-india-1591696527.jpg
"Thu, 27 Aug 2020 15:07:37 +0530",Gizbot News,TikTok CEO Kevin Mayer Quits Only Days After Suing Trump Administration,https://www.gizbot.com/news/tiktok-ceo-kevin-mayer-quits-only-days-after-suing-trump-administration-069629.html,https://www.gizbot.com/news/tiktok-ceo-kevin-mayer-quits-only-days-after-suing-trump-administration-069629.html, ,"TikTok CEO Kevin Mayer has quit the company in the latest turn of events. General Manager Vanessa Pappas will take over on an interim basis, an internal memo reads. TikTok has been under the radar both in India and in the",https://www.gizbot.com/img/2020/08/tiktok-ceo-kevin-mayer-quits-only-days-after-suing-trump-administration-1598520799.jpg
"Tue, 25 Aug 2020 18:18:40 +0530",Gizbot News,India Develops First Sustainable Lithium-Sulfur Battery Technology; 3x Energy Than Conventional Li-I,https://www.gizbot.com/news/india-develops-first-sustainable-lithium-sulfur-battery-technology-3x-energy-than-conventional-li-i-069598.html,https://www.gizbot.com/news/india-develops-first-sustainable-lithium-sulfur-battery-technology-3x-energy-than-conventional-li-i-069598.html, ,"Researchers are constantly on a lookout for technologies that prove useful as well as harmless for our environment. India like other nations has been contributing to the same. In the latest development, new battery technology has been developed which is not",https://www.gizbot.com/img/2020/08/li-sulphur-battery-1598359467.jpg
"Wed, 19 Aug 2020 17:26:42 +0530",Gizbot News,Google Kormo Jobs App Launched In India To Help Connect Employees And Employers,https://www.gizbot.com/news/google-kormo-jobs-app-launched-in-india-to-help-job-seekers-069484.html,https://www.gizbot.com/news/google-kormo-jobs-app-launched-in-india-to-help-job-seekers-069484.html, ,"Google has been releasing a steady stream of services dedicated to India. The latest one is the Kormo Jobs app, which debuted in Bangladesh back in 2018. The new Kormo Jobs app, as the name suggests helps people create their digital",https://www.gizbot.com/img/2020/08/google-kormo-jobs-app-launched-in-india-to-help-job-seekers-1597837931.jpg
"Tue, 18 Aug 2020 12:37:59 +0530",Gizbot News,Reliance Industries To Buy Urban Ladder And Milkbasket To Increase E-Retail Reach,https://www.gizbot.com/news/reliance-industries-to-buy-urban-ladder-and-milkbasket-to-increase-e-retail-reach-069452.html,https://www.gizbot.com/news/reliance-industries-to-buy-urban-ladder-and-milkbasket-to-increase-e-retail-reach-069452.html, ,"It seems Reliance Industries is expanding its e-commerce presence in the country as it is reportedly planning to acquire Urban Ladder and Milkbasket. In fact, the talks between both companies are now at an advanced stage. The deal with Urban Ladder",https://www.gizbot.com/img/2020/08/relianceindustries-1597734405.jpg
"Fri, 14 Aug 2020 14:27:07 +0530",Gizbot News,Amazon Pharmacy Online Drug Store Announced; Can It Take On Flipkart?,https://www.gizbot.com/news/amazon-pharmacy-online-drug-store-announced-can-it-take-on-flipkart-069405.html,https://www.gizbot.com/news/amazon-pharmacy-online-drug-store-announced-can-it-take-on-flipkart-069405.html, ,"Amazon already has its presence in areas including web services, e-commerce, and more. Now, Amazon is set to launch an online drug store in India, starting from Bengaluru. Dubbed as Amazon Pharmacy, the move aims to widen the company's presence in",https://www.gizbot.com/img/2020/08/amazon-pharmacy-online-drug-store-announced-can-it-take-on-flipkart-1597395203.jpg
"Wed, 12 Aug 2020 12:50:42 +0530",Gizbot News,Google Converts Your Android Smartphone To Earthquake Detectors; Here’s How It Works,https://www.gizbot.com/news/google-converts-your-android-smartphone-to-earthquake-detectors-069360.html,https://www.gizbot.com/news/google-converts-your-android-smartphone-to-earthquake-detectors-069360.html, ,The uses of a smartphone are multifold. Google is working on making it even better with a new feature. The company has brought in an earthquake alert system that also works as a tremor detector for Android smartphones. The feature warns,https://www.gizbot.com/img/2020/08/google-converts-your-android-smartphone-to-earthquake-detectors-1597216623.jpg
"Tue, 11 Aug 2020 12:00:54 +0530",Gizbot News,Flipkart Now Supports Five New Indian Languages; Ups Competition With Amazon,https://www.gizbot.com/news/flipkart-now-supports-five-new-indian-languages-069335.html,https://www.gizbot.com/news/flipkart-now-supports-five-new-indian-languages-069335.html, ,"Flipkart recently held its annual Big Saving Days sale, giving away massive discounts on various products, including smartphones, laptops, and other gadgets. To garner more customers in India, Flipkart will now support five regional languages, allowing users to pick their choice.",https://www.gizbot.com/img/2020/08/flipkart-now-supports-five-new-indian-languages-1597127251.jpg
"Tue, 04 Aug 2020 12:21:23 +0530",Gizbot News,"Apple Summoned To Court Again, This Time Over Siri",https://www.gizbot.com/news/apple-summoned-to-court-again-this-time-over-siri-069213.html,https://www.gizbot.com/news/apple-summoned-to-court-again-this-time-over-siri-069213.html, ,"Apple is facing yet another lawsuit over patent infringement, this time for its smart voice assistant Siri. A Chinese AI company known as both Shanghai Zhizhen Intelligent Network Technology and as Xiao-i, has filed a lawsuit, suing Apple for 10 billion",https://www.gizbot.com/img/2020/08/apple-summoned-to-court-again-this-time-over-siri-1596523630.jpg
"Mon, 03 Aug 2020 11:22:58 +0530",Gizbot News,"“This Is Just The Beginning”, Says NASA Administrator After SpaceX Completes Astronaut Mission",https://www.gizbot.com/news/nasa-spacex-fully-complete-first-astronaut-mission-069196.html,https://www.gizbot.com/news/nasa-spacex-fully-complete-first-astronaut-mission-069196.html, ,"NASA is looking forward to the future of human spaceflight after the first crewed mission aboard the SpaceX rocket circled back to Earth, completing the mission. The SpaceX Crew Dragon capsule carrying NASA astronauts Bob Behnken and Doug Hurley has safely",https://www.gizbot.com/img/2020/08/nasa-spacex-fully-complete-first-astronaut-mission-1596433765.jpg
"Wed, 29 Jul 2020 15:46:18 +0530",Gizbot News,Huawei To Sack 60% Employees In India; Cuts Target By 50%,https://www.gizbot.com/news/huawei-to-sack-60-percent-employees-in-india-cuts-revenue-target-069102.html,https://www.gizbot.com/news/huawei-to-sack-60-percent-employees-in-india-cuts-revenue-target-069102.html, ,"Update: Huawei has responded to Gizbot noting that the reports of lay off are untrue. The Chinese company did not elaborate further on the matter. Huawei notes that it would continue to work closely with its customers in India, putting off",https://www.gizbot.com/img/2020/07/huawei-to-sack-60-percent-employees-in-india-cuts-revenue-target-1595937664.jpg
"Tue, 28 Jul 2020 15:53:38 +0530",Gizbot News,NASA Perseverance Rover Set To Liftoff On July 30; All Equipment Begin Boarding,https://www.gizbot.com/news/nasa-perseverance-rover-set-to-liftoff-on-july-30-069095.html,https://www.gizbot.com/news/nasa-perseverance-rover-set-to-liftoff-on-july-30-069095.html, ,"NASA is gearing up to send the Perseverance rover off to Mars, finally. The liftoff is set for July 30 from the Cape Canaveral Air Force Station, Florida. The Perseverance Martian rover is equipped with the latest tech, including a helicopter,",https://www.gizbot.com/img/2020/07/nasa-perseverance-rover-set-to-liftoff-on-july-30-1595931579.jpg
"Sat, 25 Jul 2020 11:46:38 +0530",Gizbot News,Corning Gorilla Glass Victus Announced With Notable Improvements,https://www.gizbot.com/news/corning-gorilla-glass-victus-announced-features-069051.html,https://www.gizbot.com/news/corning-gorilla-glass-victus-announced-features-069051.html, ,"Corning is a popular maker of durable glass that protects the display of phones. The company is known for its range of rugged glass panels for phones, tablets, laptops and wearables. Now, the company has come up with an improved product",https://www.gizbot.com/img/2020/07/corning-gorilla-glass-victus-announced-features-1595657580.jpg
"Fri, 24 Jul 2020 15:50:57 +0530",Gizbot News,"Indian Railways Ups Digitization, Brings In QR Codes For Contactless Ticketing",https://www.gizbot.com/news/indian-railways-brings-in-qr-codes-for-contactless-ticketing-069031.html,https://www.gizbot.com/news/indian-railways-brings-in-qr-codes-for-contactless-ticketing-069031.html, ,"Keeping up with the social distancing norms, the Indian railways is moving towards contactless ticketing. The railways will have tickets with QR codes, which will be scanned on handheld devices and mobile phones at various stations and aboard trains. Already 85",https://www.gizbot.com/img/2020/07/indian-railways-brings-in-qr-codes-for-contactless-ticketing-1595585853.jpg
"Fri, 24 Jul 2020 13:50:26 +0530",Gizbot News,How Has Tesla Grown Immensely Despite Economic Turmoil?,https://www.gizbot.com/news/how-has-tesla-grown-immensely-despite-economic-turmoil-069026.html,https://www.gizbot.com/news/how-has-tesla-grown-immensely-despite-economic-turmoil-069026.html, ,"Tesla, the company known for its advanced electric cars, recently announced its fourth consecutive quarterly profit. The company continued to make profits despite the economic disruption caused by the coronavirus pandemic.  Tesla raked in $104 million from March to",https://www.gizbot.com/img/2020/07/how-has-tesla-grown-immensely-despite-economic-turmoil-1595576638.jpg
"Wed, 22 Jul 2020 12:40:03 +0530",Gizbot News,"Apple Goes Green; Plans To Remove Carbon Emissions From Products, Supply Chain",https://www.gizbot.com/news/apple-plans-to-remove-carbon-emissions-from-products-supply-chain-068979.html,https://www.gizbot.com/news/apple-plans-to-remove-carbon-emissions-from-products-supply-chain-068979.html, ,"Climate change is one of the most overlooked crises. But Apple is set to bring changes to make things better. The company has announced that it would remove carbon emissions from its entire business, including products and its vast supply chain,",https://www.gizbot.com/img/2020/07/apple-plans-to-remove-carbon-emissions-from-products-supply-chain-1595401494.jpg
"Tue, 21 Jul 2020 10:46:22 +0530",Gizbot News,"What Is BlackRock Malware? List Of Apps It Affects, How It Works And More",https://www.gizbot.com/news/blackrock-malware-apps-affected-how-it-works-068951.html,https://www.gizbot.com/news/blackrock-malware-apps-affected-how-it-works-068951.html, ,"From time to time, we come across some or the other new malware that steals sensitive information from users. Now, a new malware called BlackRock has been discovered to affect as many as 377 popular smartphone apps across categories, thereby posing",https://www.gizbot.com/img/2020/07/blackrock-malware-apps-affected-how-it-works-1595308407.jpg
"Sat, 18 Jul 2020 14:10:33 +0530",Gizbot News,"Google Foryas Into Food Delivery In India; Plans To Take On Swiggy, Zomato",https://www.gizbot.com/news/google-is-the-latest-food-delivery-player-in-india-068909.html,https://www.gizbot.com/news/google-is-the-latest-food-delivery-player-in-india-068909.html, ,"Google has been steadily investing in India, be it in monetary terms or other services. The latest venture is in the food delivery system of India. Google is the latest US-based company to expand into the food delivery system; Amazon had",https://www.gizbot.com/img/2020/07/google-is-the-latest-food-delivery-player-in-india-1595051499.jpg
"Sat, 18 Jul 2020 10:10:08 +0530",Gizbot News,"Realme To Make Big Announcement At IFA 2020, Confirms CEO",https://www.gizbot.com/news/realme-ifa-2020-big-announcement-068907.html,https://www.gizbot.com/news/realme-ifa-2020-big-announcement-068907.html, ,"Back in February this year, Realme had big plans for the MWC 2020 but in vain as the event was called off due to the pandemic crisis. Now, it looks like the company is all set to make a big announcement",https://www.gizbot.com/img/2020/07/realme-ifa-2020-big-announcement-1595047027.jpg
"Fri, 17 Jul 2020 13:04:46 +0530",Gizbot News,NASA James Webb Telescope Launch Delayed; New Date Scheduled For October 2021,https://www.gizbot.com/news/nasa-james-webb-telescope-launch-delayed-liftoff-on-october-2021-068894.html,https://www.gizbot.com/news/nasa-james-webb-telescope-launch-delayed-liftoff-on-october-2021-068894.html, ,"NASA has many launched planned for the coming few years. This includes the launch and setup of the James Webb space telescope. However, due to several delays, the NASA James Webb telescope launch has been pushed back for another seven months.",https://www.gizbot.com/img/2020/07/nasa-james-webb-telescope-launch-delayed-liftoff-on-october-2021-1594971055.jpg
